x, y, z
-7.5075e+07,2.9793e+07,2.2967e+27
6.8306e+07,-9.2883e+07,9.7936e+27
1.8445e+06,-6.5657e+07,4.3116e+27
-4.9368e+07,6.5169e+07,4.8564e+27
-3.9769e+07,-4.9816e+07,2.877e+27
3.649e+07,6.8849e+07,5.073e+27
-5.5114e+06,5.5413e+07,3.0782e+27
4.4072e+07,-8.6025e+07,7.8859e+27
-6.7516e+07,-4.4658e+07,3.134e+27
-6.8668e+07,8.3555e+07,8.1603e+27
5.4804e+07,-8.5025e+06,8.2317e+26
-7.2797e+07,7.148e+07,6.4342e+27
7.6458e+07,6.7651e+07,6.0381e+27
-1.9574e+07,-3.0353e+07,1.0171e+27
-4.5102e+07,-3.3961e+07,1.6619e+27
-4.5809e+06,-3.3268e+07,1.112e+27
-6.5749e+07,2.3347e+07,1.6258e+27
-2.7496e+07,-8.058e+07,6.6822e+27
-4.8011e+07,5.4652e+07,3.5631e+27
-9.2007e+06,-1.0698e+07,1.3561e+26
6.9521e+07,6.907e+07,5.979e+27
7.0353e+07,4.2509e+07,3.0444e+27
5.0918e+07,-9.6074e+07,9.8784e+27
-3.5846e+06,-3.569e+07,1.277e+27
3.268e+07,-5.1569e+07,2.9263e+27
5.0263e+07,5.8648e+06,6.6598e+26
5.5436e+07,1.2628e+07,9.2776e+26
6.4205e+07,5.9662e+07,4.5901e+27
-3.3315e+07,6.1657e+07,4.0791e+27
-8.8777e+07,3.0696e+07,2.9126e+27
9.8098e+07,9.5908e+07,1.1604e+28
2.5007e+07,3.3485e+07,1.2776e+27
8.5823e+06,4.0327e+07,1.6447e+27
7.2744e+07,-1.0794e+07,1.4394e+27
3.5896e+07,6.9482e+07,5.1499e+27
-6.3067e+07,-7.5324e+07,6.6681e+27
-1.3699e+07,9.0975e+07,8.3234e+27
-6.2176e+06,-2.8172e+07,8.0333e+26
-3.2055e+07,-7.8734e+07,6.456e+27
5.6883e+06,5.493e+07,3.0254e+27
6.658e+07,-5.4256e+07,4.0519e+27
1.5142e+07,4.6813e+07,2.2488e+27
1.9867e+07,6.4536e+07,4.2636e+27
5.677e+07,-6.3935e+07,4.8934e+27
6.1966e+07,-9.05e+07,9.1502e+27
-7.6163e+07,3.054e+07,2.3829e+27
-7.383e+07,-6.3054e+07,5.3385e+27
6.1171e+07,4.8315e+07,3.2698e+27
2.8715e+07,-5.1882e+07,2.8979e+27
5.4411e+07,4.2029e+07,2.5066e+27
7.4337e+07,-1.6083e+07,1.6402e+27
1.0738e+07,-4.4252e+07,1.9871e+27
-4.3026e+07,8.4284e+07,7.5666e+27
-7.5583e+07,7.2944e+07,6.749e+27
1.4345e+07,-9.5774e+07,9.224e+27
-6.2879e+07,6.554e+07,5.2839e+27
6.3439e+07,7.6337e+07,6.8335e+27
5.5382e+07,4.0941e+07,2.4429e+27
-2.5577e+07,-4.9641e+07,2.6278e+27
6.2862e+07,8.5258e+07,8.2568e+27
5.841e+07,-8.7119e+07,8.4427e+27
7.989e+07,-8.9018e+07,9.5197e+27
9.4978e+07,-9.0006e+07,1.0356e+28
-1.7496e+07,2.5046e+07,7.0382e+26
-3.138e+07,9.1086e+07,8.5429e+27
7.7811e+07,3.5451e+07,2.7704e+27
4.9907e+06,-2.7452e+07,7.5982e+26
-7.7427e+07,1.9355e+07,1.8734e+27
8.0157e+07,-4.1002e+07,3.2875e+27
-7.3805e+07,5.5738e+07,4.4685e+27
-4.9799e+07,6.0566e+07,4.2883e+27
4.2709e+07,-9.5639e+07,9.6028e+27
2.4897e+07,-4.4004e+07,2.0913e+27
-8.21e+07,-9.0323e+06,1.7667e+27
4.1609e+07,-5.3085e+06,4.61e+26
-8.6082e+07,7.954e+05,1.8532e+27
-4.3464e+07,-2.3206e+07,1.0108e+27
-6.3072e+07,-9.8635e+07,1.0723e+28
3.6793e+07,9.608e+07,9.5697e+27
-8.323e+07,-3.9421e+07,3.2859e+27
-9.1834e+07,-8.7556e+07,9.7745e+27
2.986e+07,-8.323e+05,2.2359e+26
5.3608e+07,6.1785e+07,4.5358e+27
-1.3183e+07,8.6255e+07,7.4834e+27
-3.5926e+07,-7.5196e+07,5.9771e+27
-8.176e+07,3.5133e+07,2.9055e+27
-6.7524e+07,3.6845e+07,2.4974e+27
7.7723e+07,4.4809e+07,3.5181e+27
9.6432e+07,-5.6265e+07,5.4905e+27
-4.3317e+07,2.6774e+07,1.1859e+27
-1.6409e+07,3.6432e+07,1.3946e+27
-1.2994e+06,-6.9164e+07,4.7841e+27
1.399e+07,2.9426e+07,9.148e+26
8.8619e+07,6.1657e+06,2.0014e+27
4.487e+07,-5.3154e+07,3.3287e+27
-1.4693e+06,-5.9584e+07,3.5508e+27
-5.2841e+07,7.2044e+07,5.8884e+27
3.1752e+07,-1.9314e+07,6.2505e+26
-5.2322e+07,-7.6284e+07,6.5036e+27
-2.2365e+06,5.3064e+07,2.8171e+27
-7.0729e+07,4.8254e+07,3.5791e+27
-9.0695e+07,5.113e+07,4.6707e+27
-1.4686e+07,-3.3641e+07,1.1857e+27
4.3933e+07,-1.3208e+07,6.5699e+26
1.0077e+07,-3.8252e+07,1.4886e+27
8.173e+07,-1.1508e+07,1.8024e+27
-4.7522e+07,4.1708e+07,2.3042e+27
3.258e+07,5.9515e+07,3.8074e+27
8.7207e+07,-2.8307e+06,1.9093e+27
8.3321e+07,7.4949e+07,7.353e+27
8.8915e+07,-2.9685e+07,2.8577e+27
9.0412e+07,-6.8825e+07,6.7804e+27
1.9131e+07,-2.2046e+07,5.7752e+26
4.2319e+07,-9.6536e+07,9.767e+27
8.4915e+07,3.3948e+07,2.9551e+27
-4.1739e+07,1.6208e+07,6.9823e+26
4.5177e+07,-5.8291e+07,3.9081e+27
-2.5392e+07,-3.5596e+07,1.4283e+27
-5.0598e+07,3.8102e+07,2.0918e+27
-5.2742e+07,-8.2089e+07,7.4341e+27
-9.2058e+07,5.5607e+05,2.119e+27
5.3361e+07,-1.1849e+07,8.5226e+26
9.8677e+07,-4.1353e+07,4.1444e+27
8.9367e+07,-7.1697e+06,2.048e+27
9.7614e+07,7.5086e+07,8.02e+27
-7.4199e+07,-4.4526e+07,3.3589e+27
3.8166e+07,-5.0799e+07,2.9447e+27
6.0901e+07,-8.6038e+07,8.3298e+27
-1.3759e+07,9.5809e+07,9.2267e+27
-5.1548e+07,1.9044e+07,1.027e+27
-1.2146e+07,8.3182e+07,6.9562e+27
1.634e+07,4.4469e+07,2.0443e+27
7.2588e+07,-2.8452e+07,2.1267e+27
6.3882e+07,-5.4332e+07,3.9722e+27
-1.3957e+07,7.8852e+07,6.2663e+27
-1.6212e+07,-8.4223e+07,7.1592e+27
-2.6293e+07,2.026e+07,5.8331e+26
-8.5525e+07,-8.2656e+07,8.6607e+27
9.4841e+07,-5.5578e+07,5.3376e+27
-7.258e+07,3.0179e+07,2.2277e+27
-3.01e+06,8.4483e+07,7.1397e+27
5.737e+05,6.4677e+07,4.1833e+27
-4.8582e+07,4.2246e+07,2.3748e+27
-8.0661e+07,4.952e+07,4.0788e+27
8.7113e+07,2.1296e+07,2.3507e+27
-5.8567e+07,7.8523e+05,8.5814e+26
1.2555e+07,9.0486e+07,8.2271e+27
7.6587e+07,9.1395e+07,9.8195e+27
8.4756e+07,-9.9254e+07,1.1647e+28
-9.4338e+07,-2.129e+07,2.6782e+27
-5.45e+07,6.5326e+07,5.01e+27
-5.9607e+07,-4.3608e+07,2.7899e+27
-2.9381e+07,4.2702e+07,2.0393e+27
1.046e+07,-7.9394e+07,6.3307e+27
-7.1812e+07,2.2558e+07,1.7981e+27
1.6106e+06,-4.9928e+07,2.4934e+27
-3.2525e+06,5.2299e+06,2.9997e+25
-6.4508e+07,-1.4458e+07,1.2493e+27
6.4364e+07,-4.5103e+07,3.07e+27
5.2956e+05,-1.7412e+07,3.0325e+26
-6.3026e+07,-9.5261e+07,1.0068e+28
5.9597e+07,1.4738e+07,1.1052e+27
3.9281e+07,2.7356e+07,1.1341e+27
5.0484e+07,8.4841e+07,7.8351e+27
5.3646e+07,-1.2654e+07,8.7958e+26
-8.9047e+07,1.724e+07,2.2795e+27
7.2903e+07,-9.6508e+07,1.0642e+28
6.2974e+06,-7.1702e+07,5.1511e+27
-3.929e+07,8.0919e+07,6.9338e+27
-3.2708e+07,-8.8948e+07,8.1792e+27
4.166e+07,3.9488e+07,1.9932e+27
5.3774e+07,-2.8457e+07,1.5327e+27
-1.8358e+07,-9.7675e+07,9.6246e+27
-4.2782e+07,5.1825e+07,3.1433e+27
8.6923e+07,4.1941e+07,3.648e+27
4.1947e+07,-3.5295e+07,1.6856e+27
-7.1505e+07,2.2453e+07,1.7824e+27
9.0254e+06,3.9054e+07,1.5455e+27
5.9757e+06,2.2343e+07,5.0812e+26
8.524e+07,-9.1509e+07,1.019e+28
8.0922e+07,9.5931e+07,1.084e+28
-4.6425e+07,4.2903e+07,2.3795e+27
-4.4074e+06,5.531e+07,3.064e+27
4.1173e+07,-4.9343e+07,2.8585e+27
1.6722e+07,7.9987e+07,6.4678e+27
-7.3146e+07,6.0304e+06,1.374e+27
-2.8894e+07,8.9253e+07,8.1747e+27
-4.5109e+07,-4.635e+07,2.657e+27
8.6858e+07,3.4514e+07,3.0773e+27
-2.0417e+07,3.6463e+07,1.4338e+27
-2.8919e+07,3.5891e+07,1.4973e+27
7.5277e+07,-9.1981e+07,9.8771e+27
8.0818e+07,-8.719e+07,9.235e+27
-9.0219e+07,-2.4833e+07,2.6515e+27
-4.7641e+06,2.8727e+07,8.3092e+26
-6.0755e+07,-6.1781e+07,4.7396e+27
9.0723e+07,-9.1132e+07,1.0363e+28
-7.4742e+07,-8.0445e+07,7.8679e+27
-4.361e+07,7.3355e+07,5.8565e+27
3.7873e+07,9.3154e+07,9.0363e+27
-6.811e+07,-7.9296e+06,1.2226e+27
-4.8179e+07,-2.9484e+07,1.4496e+27
2.5569e+07,8.1735e+07,6.844e+27
2.2227e+06,-1.7757e+06,4.3883e+24
-9.0247e+07,5.6784e+07,5.2605e+27
-8.3272e+07,7.5726e+07,7.4679e+27
-2.9226e+07,-4.0845e+07,1.8819e+27
-7.4878e+07,4.9455e+06,1.4261e+27
-2.3583e+06,3.6595e+07,1.3406e+27
-3.0548e+06,2.6284e+07,6.9318e+26
-2.9035e+07,1.2442e+07,3.6556e+26
6.0759e+07,4.2709e+07,2.747e+27
9.3312e+07,1.6408e+07,2.446e+27
2.1963e+07,-5.0646e+07,2.6856e+27
1.3463e+07,-3.5123e+07,1.279e+27
6.8513e+07,7.1401e+07,6.2716e+27
-5.7498e+07,-8.6633e+07,8.3317e+27
-1.2331e+07,7.8884e+07,6.2607e+27
-6.8758e+07,-6.3873e+07,5.2616e+27
8.886e+07,-4.9943e+07,4.4684e+27
-6.1641e+07,5.4258e+06,9.7934e+26
9.7979e+07,5.6035e+07,5.5399e+27
-4.4184e+07,-4.1827e+07,2.2375e+27
-3.5334e+07,2.1224e+07,7.6256e+26
-1.1087e+07,7.8006e+07,6.1157e+27
8.2466e+07,-5.9075e+07,5.19e+27
6.8108e+07,-2.1673e+07,1.6294e+27
3.065e+07,4.2847e+07,2.0707e+27
-5.3806e+07,3.4803e+07,1.9351e+27
2.3188e+06,-3.2972e+07,1.0885e+27
-9.5357e+07,3.2698e+07,3.3424e+27
8.3695e+06,-6.1659e+06,5.5531e+25
-9.4926e+07,-9.4173e+07,1.1121e+28
-4.5814e+07,-2.8477e+06,5.3284e+26
-5.0117e+07,2.6171e+07,1.3128e+27
1.9228e+07,-7.6767e+07,5.9856e+27
-5.6724e+07,7.8451e+07,6.9589e+27
-1.802e+07,4.4944e+07,2.1012e+27
2.145e+07,-3.786e+07,1.5484e+27
3.0485e+07,-3.2066e+07,1.2606e+27
4.4141e+05,1.8701e+07,3.4976e+26
-6.8998e+06,9.223e+06,9.6966e+25
7.6211e+07,6.9331e+07,6.2588e+27
2.606e+07,-1.0236e+07,2.7455e+26
1.2016e+07,4.5389e+07,2.0963e+27
6.6105e+06,-8.49e+07,7.2189e+27
5.2275e+07,1.2372e+07,8.3623e+26
9.2768e+07,-8.9212e+06,2.2311e+27
1.0439e+07,-5.3154e+07,2.8526e+27
-5.8637e+07,-9.7664e+07,1.0398e+28
9.3822e+07,-7.6783e+07,8.0963e+27
2.0169e+07,6.8579e+06,1.4873e+26
-9.9722e+07,-4.4058e+07,4.4272e+27
1.068e+07,3.1776e+07,1.0383e+27
7.6437e+07,6.4472e+07,5.6173e+27
-1.7262e+07,-3.3519e+07,1.198e+27
9.597e+07,8.527e+07,9.5734e+27
6.9746e+06,-5.356e+07,2.8808e+27
1.6772e+07,6.2693e+07,4.0008e+27
-4.6004e+07,3.681e+07,1.8841e+27
9.3707e+07,-2.0931e+07,2.6334e+27
-3.5612e+06,7.4984e+07,5.6258e+27
7.6577e+07,7.3199e+07,6.8242e+27
-4.3878e+07,-4.5746e+07,2.574e+27
-1.9874e+07,5.3192e+07,2.9281e+27
4.807e+07,4.553e+07,2.6507e+27
8.5343e+07,-8.0177e+07,8.2492e+27
2.2117e+07,9.6951e+07,9.5217e+27
2.8811e+07,-9.5878e+07,9.4002e+27
-6.5486e+07,2.4274e+07,1.6614e+27
2.4794e+07,8.226e+07,6.9204e+27
5.9569e+07,-5.5563e+06,9.1799e+26
1.0835e+07,-1.7658e+07,3.4117e+26
1.3903e+06,8.7149e+07,7.5954e+27
-8.388e+07,1.5976e+07,2.0142e+27
-6.3176e+07,9.384e+07,9.8037e+27
7.9338e+06,-3.0403e+07,9.401e+26
5.755e+07,-8.1684e+07,7.5002e+27
5.6511e+07,2.0633e+07,1.2241e+27
3.8742e+07,1.7461e+07,6.8012e+26
-2.5499e+07,4.826e+07,2.4915e+27
-4.9959e+07,-8.0408e+07,7.0894e+27
-6.6184e+07,7.7817e+07,7.1506e+27
4.3237e+07,-2.005e+07,8.6935e+26
4.2543e+07,-4.547e+07,2.52e+27
-4.8176e+07,6.3523e+07,4.6154e+27
9.6467e+07,-7.2e+07,7.5105e+27
2.2365e+07,7.2699e+07,5.4101e+27
-1.7549e+07,-1.1341e+07,2.0561e+26
4.5232e+07,7.6739e+07,6.4003e+27
-9.9136e+06,-8.6441e+06,9.929e+25
-8.5465e+06,3.2286e+07,1.0607e+27
6.1362e+06,2.1514e+07,4.7228e+26
3.4031e+07,-5.2231e+07,3.0176e+27
5.2799e+07,-8.9744e+07,8.751e+27
-6.6343e+07,2.0482e+07,1.5198e+27
-4.8261e+07,-4.4604e+07,2.5718e+27
4.5994e+07,4.9956e+07,3.0245e+27
7.3393e+07,-7.2301e+07,6.5741e+27
-6.8266e+07,-7.1605e+07,6.2924e+27
-3.044e+07,8.5472e+07,7.5372e+27
-7.8086e+07,2.7007e+07,2.2537e+27
-7.7853e+07,2.1823e+07,1.9915e+27
-9.7597e+07,1.1314e+07,2.5093e+27
9.5434e+07,2.708e+07,3.0102e+27
8.8628e+07,5.0294e+07,4.4932e+27
7.938e+07,5.6325e+07,4.7478e+27
5.327e+07,3.6461e+07,2.0389e+27
-9.2428e+07,-4.8771e+06,2.1595e+27
4.6695e+07,-3.9487e+07,2.1044e+27
-2.9654e+07,-2.2876e+07,7.4316e+26
-9.2896e+07,-5.9226e+07,5.6651e+27
6.2189e+07,-2.1919e+07,1.4473e+27
-9.6581e+07,8.4157e+07,9.4144e+27
-4.2735e+07,-4.1662e+07,2.1923e+27
-2.6236e+07,4.7661e+07,2.4436e+27
-3.6088e+07,5.1008e+07,2.9274e+27
-1.3087e+07,8.7371e+07,7.6766e+27
1.6338e+07,2.7476e+07,8.2166e+26
-3.7256e+07,1.3785e+07,5.3703e+26
-6.9453e+06,9.5677e+07,9.1661e+27
-9.5748e+07,2.9135e+07,3.1408e+27
-2.0177e+07,6.5989e+07,4.4563e+27
7.9757e+07,-6.0747e+07,5.2806e+27
-3.5951e+07,-8.6293e+07,7.7696e+27
7.9046e+07,-9.2375e+07,1.0095e+28
-5.5165e+07,6.5834e+07,5.0949e+27
9.4943e+07,-5.4524e+07,5.2264e+27
-4.6923e+07,3.8258e+07,2.0141e+27
-9.0987e+07,4.0931e+06,2.0864e+27
8.4829e+07,-7.8639e+07,7.983e+27
8.0986e+07,-5.2379e+07,4.3833e+27
-6.2521e+06,-9.841e+06,1.0662e+26
-9.9137e+07,-5.451e+07,5.4284e+27
-2.8811e+07,4.5592e+07,2.2862e+27
9.4172e+07,-9.923e+07,1.2064e+28
1.2779e+07,-3.2197e+07,1.0775e+27
-9.7429e+07,-4.8374e+06,2.3965e+27
8.7193e+06,-4.9501e+07,2.4694e+27
7.2045e+07,9.352e+07,1.0044e+28
-1.8958e+07,-4.7981e+07,2.392e+27
8.1824e+05,1.4217e+07,2.0228e+26
-5.6125e+07,1.2678e+07,9.4823e+26
-5.8651e+07,1.6142e+07,1.1206e+27
2.1011e+07,4.5268e+07,2.1596e+27
4.954e+07,2.1481e+07,1.075e+27
8.4334e+07,4.3635e+07,3.6821e+27
4.2296e+07,-9.3396e+07,9.1701e+27
-1.0683e+07,-6.6825e+07,4.4941e+27
7.0277e+07,-7.7709e+07,7.2734e+27
5.4564e+07,-2.5064e+07,1.3725e+27
-9.1905e+07,3.3724e+07,3.249e+27
-5.493e+07,3.9404e+07,2.307e+27
-9.8062e+07,-2.29e+07,2.9285e+27
-9.0702e+07,-9.9005e+07,1.1859e+28
3.6479e+07,5.2449e+07,3.0836e+27
-7.9686e+07,8.415e+06,1.6583e+27
6.9605e+06,9.664e+07,9.3513e+27
-2.5898e+07,-7.1847e+07,5.3296e+27
-3.0087e+06,9.1311e+07,8.3399e+27
-4.1778e+07,1.3857e+07,6.2836e+26
-2.1568e+07,8.2811e+07,6.9739e+27
2.9946e+07,-4.5273e+07,2.2739e+27
7.7361e+07,6.3161e+07,5.4855e+27
-6.3025e+07,-6.9957e+07,5.887e+27
6.3134e+07,6.9478e+07,5.8236e+27
-6.6691e+07,6.3623e+07,5.1598e+27
3.5008e+07,8.896e+07,8.2203e+27
3.4055e+06,1.1789e+07,1.4188e+26
4.9155e+07,6.8188e+07,5.2537e+27
5.118e+07,-2.0414e+07,1.0716e+27
3.621e+07,-9.0561e+06,4.098e+26
5.4536e+07,-1.5446e+07,9.8214e+26
-3.2069e+07,-4.8414e+07,2.601e+27
-6.8032e+07,-4.2915e+07,2.9988e+27
4.4383e+06,-2.0173e+07,4.1186e+26
4.7923e+07,7.9217e+07,6.8494e+27
2.0741e+07,2.9201e+07,9.6026e+26
9.7743e+07,-3.9517e+07,3.95e+27
-3.7152e+06,-5.9651e+07,3.5617e+27
9.0688e+07,-3.5211e+07,3.2959e+27
-2.0447e+07,4.1577e+07,1.8332e+27
3.277e+07,1.5447e+07,5.0708e+26
7.0436e+07,-9.8453e+07,1.0933e+28
2.3498e+06,-7.5041e+07,5.6325e+27
2.3807e+07,5.4407e+07,3.1019e+27
-9.4635e+07,-7.2016e+07,7.4252e+27
-7.041e+06,-7.6539e+07,5.8706e+27
-1.6329e+07,5.8926e+07,3.5389e+27
6.6554e+07,-2.3518e+07,1.6605e+27
-8.666e+07,3.114e+07,2.8472e+27
-2.8494e+07,8.2416e+07,6.9954e+27
2.8933e+07,-7.3346e+07,5.5889e+27
-5.1311e+07,-3.4553e+07,1.8521e+27
-6.142e+07,9.9857e+07,1.0914e+28
5.7369e+07,3.8564e+07,2.31e+27
-4.0125e+06,5.762e+07,3.3241e+27
8.7426e+07,-4.3223e+05,1.911e+27
8.9237e+07,5.6832e+07,5.2207e+27
7.7706e+07,-7.7279e+07,7.4817e+27
-3.2263e+07,2.3917e+06,2.6594e+26
6.3426e+07,-5.3371e+07,3.8542e+27
-4.2574e+07,-2.8635e+07,1.2731e+27
2.6873e+07,-5.6182e+07,3.337e+27
-1.3205e+07,-1.6908e+07,3.2946e+26
-8.0683e+07,-3.8647e+07,3.121e+27
-9.7792e+07,-4.4229e+07,4.347e+27
-8.2073e+06,-9.1978e+07,8.4768e+27
5.4715e+07,-6.26e+07,4.6672e+27
-7.1123e+07,2.7109e+07,1.9995e+27
-2.388e+07,-3.9121e+07,1.673e+27
9.1542e+07,8.9151e+06,2.1745e+27
-9.6228e+07,-7.2522e+07,7.5743e+27
-8.6303e+07,-3.1476e+07,2.8528e+27
6.8473e+06,7.0158e+07,4.9338e+27
-9.596e+07,-8.7199e+07,9.9057e+27
3.6657e+07,-5.4317e+07,3.2863e+27
7.2126e+06,-3.0027e+07,9.1461e+26
9.3645e+06,9.1069e+06,1.0486e+26
-6.0657e+07,6.6756e+06,9.6439e+26
-3.9691e+07,-2.3471e+07,9.4475e+26
-4.62e+07,-1.1044e+07,6.5558e+26
-1.5498e+07,1.9734e+07,4.4946e+26
5.1089e+07,-1.0144e+07,7.5542e+26
1.7118e+07,-7.8514e+07,6.2376e+27
7.4436e+07,8.8865e+07,9.2823e+27
-9.4922e+07,-6.5719e+07,6.5715e+27
1.222e+07,-3.3558e+06,4.8595e+25
3.5067e+07,8.7405e+07,7.9471e+27
1.2918e+07,-4.7883e+07,2.3345e+27
8.9791e+07,-7.3598e+07,7.4322e+27
8.4454e+07,-9.0607e+07,9.9928e+27
-9.0846e+07,2.438e+07,2.6576e+27
8.7663e+07,-5.779e+07,5.2608e+27
-4.9279e+07,-2.6096e+07,1.2881e+27
2.1328e+07,-4.0184e+07,1.7284e+27
2.7234e+07,7.9568e+07,6.5164e+27
-9.6603e+07,3.6529e+07,3.6674e+27
-5.4854e+06,8.4097e+07,7.0798e+27
-8.9054e+07,5.1544e+07,4.6394e+27
-8.4059e+07,7.296e+07,7.0897e+27
2.119e+07,1.6701e+07,3.9118e+26
1.3114e+07,2.6221e+07,7.3054e+26
8.5362e+07,-8.6294e+07,9.2684e+27
7.0853e+07,8.5794e+07,8.6156e+27
-2.7893e+07,9.1679e+07,8.5995e+27
-8.4405e+07,-8.9004e+07,9.7027e+27
3.4998e+07,5.0891e+07,2.8961e+27
-3.1164e+07,-4.4097e+07,2.1873e+27
-8.0208e+07,-8.9453e+07,9.6101e+27
8.138e+07,4.0957e+07,3.3332e+27
6.8538e+06,-2.6989e+07,7.4013e+26
-6.8088e+07,7.0512e+06,1.2087e+27
-7.6494e+07,-1.4313e+07,1.6677e+27
8.6581e+07,-7.6798e+06,1.9331e+27
-5.7609e+07,9.0241e+07,8.9731e+27
-9.6953e+07,-6.2285e+07,6.2294e+27
7.7579e+07,-9.3927e+07,1.0327e+28
3.0301e+07,2.4728e+07,8.4101e+26
-5.9954e+07,-8.7152e+07,8.494e+27
-5.9887e+06,-3.3261e+07,1.1153e+27
-1.3983e+07,6.8957e+07,4.804e+27
5.3289e+07,-4.6574e+07,2.8791e+27
-3.8091e+07,-7.9553e+07,6.6914e+27
1.4949e+07,9.381e+06,1.4387e+26
-1.5335e+07,-5.4003e+07,2.9751e+27
-3.7333e+07,-4.7689e+07,2.6227e+27
6.9914e+07,5.7546e+07,4.5335e+27
7.6274e+07,2.8484e+07,2.2658e+27
-1.93e+07,-3.1949e+07,1.1139e+27
9.7587e+07,-6.6085e+07,6.7481e+27
-2.6789e+07,1.9898e+07,5.7533e+26
-8.4465e+07,-4.986e+07,4.2697e+27
9.0481e+07,1.5925e+07,2.3003e+27
7.2716e+07,-1.6643e+07,1.5989e+27
6.683e+07,-6.7478e+06,1.1621e+27
3.5284e+07,-1.7454e+07,6.1588e+26
5.6655e+07,-4.5541e+07,2.8764e+27
-5.9374e+07,-7.099e+07,5.9209e+27
-2.6093e+07,3.4481e+07,1.3591e+27
-3.0545e+07,-7.1583e+07,5.3573e+27
-4.2502e+06,3.422e+07,1.1755e+27
-2.7245e+07,-1.9877e+07,5.8066e+26
-3.9745e+07,-2.1325e+07,8.4967e+26
4.6712e+07,-8.0926e+07,7.0944e+27
-4.4515e+07,-7.1836e+06,5.4699e+26
6.3889e+07,-9.4974e+07,1.0041e+28
-6.2056e+06,2.5356e+06,1.6057e+25
-2.9175e+07,1.8364e+07,5.5002e+26
3.0474e+07,-6.8545e+07,4.9305e+27
4.5925e+07,8.816e+07,8.2995e+27
9.2299e+07,6.9802e+07,7.0021e+27
-2.2949e+07,4.5139e+07,2.1692e+27
-2.8572e+07,6.585e+07,4.5404e+27
-7.1781e+07,-2.5182e+07,1.9223e+27
-2.8453e+07,-6.2706e+07,4.1345e+27
6.0223e+07,7.7838e+07,6.9655e+27
-2.5369e+07,-8.8539e+07,8.0001e+27
-2.1309e+07,-2.6649e+07,8.2368e+26
-3.696e+07,2.2428e+07,8.445e+26
6.0511e+07,8.3569e+07,7.8991e+27
-7.2119e+07,3.3753e+07,2.4396e+27
5.271e+07,1.0067e+07,7.9593e+26
9.4189e+07,-3.8082e+07,3.6681e+27
1.9709e+07,-2.1552e+07,5.6158e+26
-3.2903e+07,-5.6895e+07,3.5077e+27
-1.1966e+07,-2.9256e+07,8.9173e+26
-8.3766e+07,-3.8423e+07,3.2305e+27
-8.6872e+07,3.8235e+07,3.3486e+27
-5.8527e+07,1.0651e+06,8.5748e+26
-1.4478e+07,-89131,5.241e+25
6.2366e+07,1.4289e+07,1.1765e+27
2.5023e+07,-3.6461e+06,1.6983e+26
-7.8333e+07,1.6733e+07,1.814e+27
4.9267e+07,9.2078e+07,9.0851e+27
-6.5147e+07,-2.3462e+07,1.6115e+27
-1.9019e+07,2.0393e+07,5.063e+26
-3.9663e+07,-2.8268e+07,1.1924e+27
1.1881e+06,-3.6399e+07,1.3252e+27
2.9134e+07,5.94e+07,3.7406e+27
5.6948e+07,-4.5437e+07,2.8753e+27
-8.2266e+07,-3.2518e+07,2.7493e+27
7.7316e+07,-4.1205e+07,3.1923e+27
3.9359e+06,-5.3257e+07,2.8402e+27
-5.0753e+06,-5.8178e+07,3.3911e+27
1.532e+07,-3.8782e+07,1.5627e+27
1.9823e+07,8.7959e+07,7.835e+27
-7.1219e+07,4.8288e+07,3.5998e+27
4.6084e+07,6.4247e+07,4.6586e+27
7.8727e+07,6.3814e+07,5.6217e+27
-9.3573e+07,-2.9164e+07,3.0395e+27
8.9258e+07,8.0239e+07,8.4301e+27
-5.4313e+07,-1.691e+07,1.0234e+27
6.7268e+07,-3.9058e+07,2.6568e+27
5.8881e+07,6.839e+07,5.544e+27
-6.1952e+07,-3.6491e+07,2.2911e+27
2.9419e+07,8.3806e+07,7.2399e+27
4.4276e+07,3.0777e+07,1.4373e+27
-8.1266e+07,1.5292e+06,1.6534e+27
-9.8763e+07,-6.0204e+07,6.0631e+27
-4.2966e+07,-6.7453e+07,5.0114e+27
9.7954e+07,-2.2535e+07,2.9066e+27
-8.0472e+07,-3.8995e+07,3.1396e+27
-2.8859e+06,5.4854e+07,3.011e+27
-6.405e+06,6.9146e+07,4.7914e+27
-3.455e+07,-5.3443e+07,3.1546e+27
7.9847e+07,9.4667e+07,1.0556e+28
8.2683e+07,7.08e+07,6.7217e+27
-7.3871e+07,-3.9752e+06,1.38e+27
4.4188e+07,3.1912e+07,1.5065e+27
-4.6301e+07,3.9822e+07,2.1217e+27
2.387e+07,8.2442e+07,6.9391e+27
-7.3647e+07,-7.7108e+06,1.4154e+27
5.0831e+07,-9.9545e+07,1.0555e+28
-9.5274e+07,-3.8699e+07,3.7669e+27
-7.7642e+07,3.7407e+07,2.9063e+27
-5.7229e+07,-1.9088e+07,1.1831e+27
-6.1493e+06,1.4876e+07,2.3074e+26
6.8006e+07,-7.1782e+07,6.3088e+27
-1.2916e+06,9.4017e+07,8.8395e+27
-1.6306e+07,2.2199e+07,5.5926e+26
7.6474e+07,6.9607e+07,6.3073e+27
-3.0897e+07,8.5913e+07,7.6197e+27
5.8299e+07,8.1487e+07,7.4898e+27
7.492e+07,8.2042e+07,8.1341e+27
7.169e+07,1.7563e+07,1.5933e+27
-5.6201e+07,5.0837e+07,3.3741e+27
